"Date/Time","Optimal Electric Demand kWh (Student 013 > Electric Meter) [(kWh)]","Predicted Electric Demand kWh (Student 013 > Electric Meter) [(kWh)]"
"2017-01-12 16:00:00",127.87125,140.1101625
"2017-01-13 00:00:00",80.0475,86.7603375
"2017-01-13 08:00:00",113.98,133.7037375
"2017-01-13 16:00:00",127.17625,148.7520875
"2017-01-14 00:00:00",79.76125,85.0176
"2017-01-14 08:00:00",77.56875,79.0757375
"2017-01-14 16:00:00",75.83125,81.5195375
"2017-01-15 00:00:00",70.10875,80.9269375
"2017-01-15 08:00:00",67.0925,66.3227
"2017-01-15 16:00:00",68.85875,64.494575
"2017-01-16 00:00:00",66.45875,63.214425
"2017-01-16 08:00:00",115.1625,137.454225
"2017-01-16 16:00:00",127.85875,152.0621375
"2017-01-17 00:00:00",78.96,89.04075
"2017-01-17 08:00:00",114.8175,133.7178
"2017-01-17 16:00:00",127.6275,151.0254625
"2017-01-18 00:00:00",82.00125,88.9454375
"2017-01-18 08:00:00",114.5325,131.5401125
"2017-01-18 16:00:00",127.34875,150.0767875
"2017-01-19 00:00:00",77.41125,87.510675
"2017-01-19 08:00:00",114.165,132.6615875
"2017-01-19 16:00:00",126.79625,149.837825
"2017-01-20 00:00:00",78.53375,88.68025
"2017-01-20 08:00:00",114.465,132.63665
"2017-01-20 16:00:00",127.26875,149.9272625
"2017-01-21 00:00:00",76.125,84.3272
"2017-01-21 08:00:00",71.15,79.1256375
"2017-01-21 16:00:00",67.8,80.7459125
"2017-01-22 00:00:00",67.455,76.8593875
"2017-01-22 08:00:00",68.93375,76.46745
"2017-01-22 16:00:00",73.12625,65.5162
"2017-01-23 00:00:00",75.4,74.230475
"2017-01-23 08:00:00",112.6625,119.30695
"2017-01-23 16:00:00",128.66125,138.1501125
"2017-01-24 00:00:00",76.98875,83.479325
"2017-01-24 08:00:00",113.20375,130.2052375
"2017-01-24 16:00:00",130.1325,138.5983625
"2017-01-25 00:00:00",80.98375,85.3745875
"2017-01-25 08:00:00",113.0675,130.1441875
"2017-01-25 16:00:00",127.43625,144.5349375
"2017-01-26 00:00:00",80.50875,87.5300375
"2017-01-26 08:00:00",114.80625,127.977725
"2017-01-26 16:00:00",127.93875,146.9498875
"2017-01-27 00:00:00",77.32625,86.491625
"2017-01-27 08:00:00",112.31375,131.3994125
"2017-01-27 16:00:00",126.66375,142.97985
"2017-01-28 00:00:00",78.04125,84.7400625
"2017-01-28 08:00:00",76.75125,79.2051875
"2017-01-28 16:00:00",76.4225,81.30155
"2017-01-29 00:00:00",73.75625,84.6306875
"2017-01-29 08:00:00",69.07125,62.689275
"2017-01-29 16:00:00",72.65375,64.325925
"2017-01-30 00:00:00",74.025,73.8743125
"2017-01-30 08:00:00",113.255,122.6758
"2017-01-30 16:00:00",131.15,136.39165
"2017-01-31 00:00:00",82.6925,85.1460125
"2017-01-31 08:00:00",113.8575,128.9659
"2017-01-31 16:00:00",128.66,144.2129125
"2017-02-01 00:00:00",78.93125,85.817375
